UID	Gtin_input	Category_url	Product_id	Product_name	Taxonomy	MRP	Selling_price	Images	Product_url	Rank	Current_page	Reuslt_count	Status
1	n/a	https://www.homecentre.in/in/en/c/furnishing-bedding-doublebedsheets	1000011073890	Art of Asia-Dragon Dance White Phoenix Printed Cotton Super King Bedsheet Set - 274x274cm - 3Pcs	furnishing>bedding>doublebedsheets	1999.0	1999.0	https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073890-1000011073889_01-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073890-1000011073889_02-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073890-1000011073889_03-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073890-1000011073889_04-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073890-1000011073889_05-2100.jpg	https://www.homecentre.in/in/en/Furnishing/Bedding/Double-Bedsheets/HOMECENTRE-Art-of-Asia-Dragon-Dance-White-Phoenix-Printed-Cotton-Super-King-Bedsheet-Set--274x274cm--3Pcs/p/1000011073890	29	2	1462	n/a
1	n/a	https://www.homecentre.in/in/en/c/furnishing-bedding-doublebedsheets	1000011073869	Art of Asia-Dragon Dance White Printed Cotton King Fitted Bedsheet Set - 180x195cm - 3Pcs	furnishing>bedding>doublebedsheets	1999.0	1999.0	https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073869-1000011073868_01-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073869-1000011073868_02-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073869-1000011073868_03-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073869-1000011073868_04-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073869-1000011073868_05-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073869-1000011073868_06-2100.jpg	https://www.homecentre.in/in/en/Furnishing/Bedding/Double-Bedsheets/HOMECENTRE-Art-of-Asia-Dragon-Dance-White-Printed-Cotton-King-Fitted-Bedsheet-Set--180x195cm--3Pcs/p/1000011073869	30	2	1462	n/a
1	n/a	https://www.homecentre.in/in/en/c/furnishing-bedding-doublebedsheets	1000011073893	Art Of Asia-Pagoda Pride Multicolour Printed Cotton Super King Bedsheet Set - 274x274cm - 3Pcs	furnishing>bedding>doublebedsheets	1999.0	1999.0	https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073893-1000011073892_01-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073893-1000011073892_02-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073893-1000011073892_03-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073893-1000011073892_04-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073893-1000011073892_05-2100.jpg	https://www.homecentre.in/in/en/Furnishing/Bedding/Double-Bedsheets/HOMECENTRE-Art-Of-Asia-Pagoda-Pride-Multicolour-Printed-Cotton-Super-King-Bedsheet-Set--274x274cm--3Pcs/p/1000011073893	31	2	1462	n/a
1	n/a	https://www.homecentre.in/in/en/c/furnishing-bedding-doublebedsheets	1000011073872	Art of Asia-Pagoda Pride Blue Crane Printed King Fitted Bedsheet Set - 180x195cm - 3Pcs	furnishing>bedding>doublebedsheets	1999.0	1999.0	https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073872-1000011073871_01-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073872-1000011073871_02-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073872-1000011073871_03-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073872-1000011073871_04-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073872-1000011073871_05-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073872-1000011073871_06-2100.jpg	https://www.homecentre.in/in/en/Furnishing/Bedding/Double-Bedsheets/HOMECENTRE-Art-of-Asia-Pagoda-Pride-Blue-Crane-Printed-King-Fitted-Bedsheet-Set--180x195cm--3Pcs/p/1000011073872	32	2	1462	n/a
1	n/a	https://www.homecentre.in/in/en/c/furnishing-bedding-doublebedsheets	1000011073896	Art Of Asia-Pagoda Pride Multicolour Cotton Super King Bedsheet Set - 274x274cm - 3Pcs	furnishing>bedding>doublebedsheets	1999.0	1999.0	https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073896-1000011073895_01-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073896-1000011073895_02-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073896-1000011073895_03-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073896-1000011073895_04-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073896-1000011073895_05-2100.jpg	https://www.homecentre.in/in/en/Furnishing/Bedding/Double-Bedsheets/HOMECENTRE-Art-Of-Asia-Pagoda-Pride-Multicolour-Cotton-Super-King-Bedsheet-Set--274x274cm--3Pcs/p/1000011073896	33	2	1462	n/a
1	n/a	https://www.homecentre.in/in/en/c/furnishing-bedding-doublebedsheets	1000011073902	Art Of Asia Gulbagh Mauve Cotton King Size Fitted Bedsheet Set - 180x195cm - 3Pcs	furnishing>bedding>doublebedsheets	1999.0	1999.0	https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073902-1000011073901_01-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073902-1000011073901_02-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073902-1000011073901_03-2100.jpg	https://www.homecentre.in/in/en/Furnishing/Bedding/Double-Bedsheets/HOMECENTRE-Art-Of-Asia-Gulbagh-Mauve-Cotton-King-Size-Fitted-Bedsheet-Set--180x195cm--3Pcs/p/1000011073902	34	2	1462	n/a
1	n/a	https://www.homecentre.in/in/en/c/furnishing-bedding-doublebedsheets	1000011073878	Art Of Asia Gulmarg Green Cotton King Size Fitted Bedsheet Set - 180x195cm - 3Pcs	furnishing>bedding>doublebedsheets	1999.0	1999.0	https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073878-1000011073877_01-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073878-1000011073877_02-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073878-1000011073877_03-2100.jpg	https://www.homecentre.in/in/en/Furnishing/Bedding/Double-Bedsheets/HOMECENTRE-Art-Of-Asia-Gulmarg-Green-Cotton-King-Size-Fitted-Bedsheet-Set--180x195cm--3Pcs/p/1000011073878	35	2	1462	n/a
1	n/a	https://www.homecentre.in/in/en/c/furnishing-bedding-doublebedsheets	1000011073911	Art Of Asia-Royal Retreat Multicolour Printed Cotton Super King Bedsheet Set - 274x274cm - 3Pcs	furnishing>bedding>doublebedsheets	1999.0	1999.0	https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073911-1000011073910_01-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073911-1000011073910_02-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073911-1000011073910_03-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073911-1000011073910_04-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073911-1000011073910_05-2100.jpg	https://www.homecentre.in/in/en/Furnishing/Bedding/Double-Bedsheets/HOMECENTRE-Art-Of-Asia-Royal-Retreat-Multicolour-Printed-Cotton-Super-King-Bedsheet-Set--274x274cm--3Pcs/p/1000011073911	36	2	1462	n/a
1	n/a	https://www.homecentre.in/in/en/c/furnishing-bedding-doublebedsheets	1000011073905	Art Of Asia Paradise Red Cotton Super King Size Bedsheet Set - 274x274cm - 3Pcs	furnishing>bedding>doublebedsheets	1999.0	1999.0	https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073905-1000011073904_01-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073905-1000011073904_02-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073905-1000011073904_03-2100.jpg	https://www.homecentre.in/in/en/Furnishing/Bedding/Double-Bedsheets/HOMECENTRE-Art-Of-Asia-Paradise-Red-Cotton-Super-King-Size-Bedsheet-Set--274x274cm--3Pcs/p/1000011073905	37	2	1462	n/a
1	n/a	https://www.homecentre.in/in/en/c/furnishing-bedding-doublebedsheets	1000011073881	Art Of Asia-Tiger Trails Multicolour Printed King Fitted Bedsheet Set - 180x195cm - 3Pcs	furnishing>bedding>doublebedsheets	1999.0	1999.0	https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073881-1000011073880_01-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073881-1000011073880_02-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073881-1000011073880_03-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073881-1000011073880_04-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073881-1000011073880_05-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073881-1000011073880_06-2100.jpg	https://www.homecentre.in/in/en/Furnishing/Bedding/Double-Bedsheets/HOMECENTRE-Art-Of-Asia-Tiger-Trails-Multicolour-Printed-King-Fitted-Bedsheet-Set--180x195cm--3Pcs/p/1000011073881	38	2	1462	n/a
1	n/a	https://www.homecentre.in/in/en/c/furnishing-bedding-doublebedsheets	1000011073908	Art of Asia-Tiger Trails White Ethnic Printed Cotton Super King Bedsheet Set - 274x274cm - 3Pcs	furnishing>bedding>doublebedsheets	1999.0	1999.0	https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073908-1000011073907_01-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073908-1000011073907_02-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073908-1000011073907_03-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073908-1000011073907_04-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073908-1000011073907_05-2100.jpg	https://www.homecentre.in/in/en/Furnishing/Bedding/Double-Bedsheets/HOMECENTRE-Art-of-Asia-Tiger-Trails-White-Ethnic-Printed-Cotton-Super-King-Bedsheet-Set--274x274cm--3Pcs/p/1000011073908	39	2	1462	n/a
1	n/a	https://www.homecentre.in/in/en/c/furnishing-bedding-doublebedsheets	1000011073884	Art Of Asia Virtuous Red Cotton King Size Fitted Bedsheet Set - 180x195cm - 3Pcs	furnishing>bedding>doublebedsheets	1999.0	1999.0	https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073884-1000011073883_01-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073884-1000011073883_02-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011073884-1000011073883_03-2100.jpg	https://www.homecentre.in/in/en/Furnishing/Bedding/Double-Bedsheets/HOMECENTRE-Art-Of-Asia-Virtuous-Red-Cotton-King-Size-Fitted-Bedsheet-Set--180x195cm--3Pcs/p/1000011073884	40	3	1462	n/a
1	n/a	https://www.homecentre.in/in/en/c/furnishing-bedding-doublebedsheets	1000011224652	Bouquet Multicolour Checked Cotton King Bedsheet Set - 254x274cm - 3Pcs	furnishing>bedding>doublebedsheets	1799.0	1799.0	https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011224652-1000011224651_01-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011224652-1000011224651_02-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011224652-1000011224651_03-2100.jpg	https://www.homecentre.in/in/en/Furnishing/Bedding/Double-Bedsheets/HOMECENTRE-Bouquet-Multicolour-Checked-Cotton-King-Bedsheet-Set--254x274cm--3Pcs/p/1000011224652	41	3	1462	n/a
1	n/a	https://www.homecentre.in/in/en/c/furnishing-bedding-doublebedsheets	1000011225193	Bouquet Multicolour Checked Cotton Fitted King Bedsheet Set - 180x195cm - 3Pcs	furnishing>bedding>doublebedsheets	1799.0	1799.0	https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011225193-1000011225192_01-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011225193-1000011225192_02-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011225193-1000011225192_03-2100.jpg	https://www.homecentre.in/in/en/Furnishing/Bedding/Double-Bedsheets/HOMECENTRE-Bouquet-Multicolour-Checked-Cotton-Fitted-King-Bedsheet-Set--180x195cm--3Pcs/p/1000011225193	42	3	1462	n/a
1	n/a	https://www.homecentre.in/in/en/c/furnishing-bedding-doublebedsheets	1000011224655	Bouquet White Printed Cotton King Size Bedsheet Set - 254x274cm - 3Pcs	furnishing>bedding>doublebedsheets	1799.0	1799.0	https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011224655-1000011224654_01-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011224655-1000011224654_02-2100.jpg|https://lmsin.net/cdn-cgi/image/h=550,w=550,q=60,fit=cover/https://aaeff43fe32172cbcecc-ae2a4e9a8cbc330ede5588dedf56886e.lmsin.net/homecentre/1000011224655-1000011224654_03-2100.jpg	https://www.homecentre.in/in/en/Furnishing/Bedding/Double-Bedsheets/HOMECENTRE-Bouquet-White-Printed-Cotton-King-Size-Bedsheet-Set--254x274cm--3Pcs/p/1000011224655	43	3	1462	n/a
